dateTime,AIR_INTAKE_TEMP,CONTROL_MODULE_VOLTAGE,DISTANCE_TRAVELED_MIL_ON,ENGINE_RPM,MAF,PENDING_TROUBLE_CODES,PERMANENT_TROUBLE_CODES,SPEED,THROTTLE_POS,TROUBLE_CODES,VIN,id,plate,ALTITUDE,LATITUDE,LONGITUDE
2018-10-09 10:12:41.524,30.0,14.119999885559082,0,1043,3.52,[C0700],[],39,14.509804,[C0300],unknown_id,5bbc7f1a1e12a30c2e910a3f,QGJ1172,43.7381591796875,-5.8526846,-35.2103347
2018-10-09 10:12:42.812,30.0,14.123000144958496,0,991,3.38,[C0700],[],38,14.117647,[C0300],unknown_id,5bbc7f1b1e12a30c2e910a40,QGJ1172,42.1522216796875,-5.8525078,-35.2102922
2018-10-09 10:12:44.144,30.0,14.15999984741211,0,975,3.52,[C0700],[],37,14.117647,[C0300],unknown_id,5bbc7f1c1e12a30c2e910a41,QGJ1172,43.0352783203125,-5.8524172,-35.2102594
2018-10-09 10:12:45.362,30.0,14.12399959564209,0,1275,3.36,[C0700],[],34,14.117647,[C0300],unknown_id,5bbc7f1e1e12a30c2e910a42,QGJ1172,44.0308837890625,-5.852336,-35.2102302
2018-10-09 10:12:46.495,30.0,14.15999984741211,0,1146,2.83,[C0700],[],33,14.117647,[C0300],unknown_id,5bbc7f1f1e12a30c2e910a43,QGJ1172,43.80029296875,-5.8522597,-35.2101984
2018-10-09 10:12:47.774,30.0,14.204999923706055,0,1034,2.72,[C0700],[],29,13.725491,[C0300],unknown_id,5bbc7f201e12a30c2e910a44,QGJ1172,41.1331787109375,-5.8521299,-35.2101352
2018-10-09 10:12:49.008,30.0,14.230999946594238,0,971,2.44,[C0700],[],28,13.333333,[C0300],unknown_id,5bbc7f211e12a30c2e910a45,QGJ1172,41.51080322265625,-5.8520796,-35.2101159
2018-10-09 10:12:50.209,30.0,14.177000045776367,0,967,5.72,[C0700],[],23,13.333333,[C0300],unknown_id,5bbc7f221e12a30c2e910a46,QGJ1172,40.7803955078125,-5.8520288,-35.2100985
2018-10-09 10:12:51.360,30.0,14.0,0,1540,3.72,[C0700],[],23,17.647058,[C0300],unknown_id,5bbc7f241e12a30c2e910a47,QGJ1172,41.1900634765625,-5.8519681,-35.2100721
2018-10-09 10:12:52.651,30.0,14.0,0,1627,3.33,[C0700],[],22,19.215687,[C0300],unknown_id,5bbc7f251e12a30c2e910a48,QGJ1172,42.059814453125,-5.8518627,-35.2100423
2018-10-09 10:12:53.971,30.0,13.979999542236328,0,1264,2.97,[C0700],[],22,14.117647,[C0300],unknown_id,5bbc7f261e12a30c2e910a49,QGJ1172,42.89837646484375,-5.8518059,-35.2100178
2018-10-09 10:12:55.050,30.0,14.180000305175781,0,1049,4.58,[C0700],[],20,13.725491,[C0300],unknown_id,5bbc7f271e12a30c2e910a4a,QGJ1172,42.83331298828125,-5.8517617,-35.210002
2018-10-09 10:12:56.185,30.0,14.15999984741211,0,1654,8.47,[C0700],[],20,18.431372,[C0300],unknown_id,5bbc7f281e12a30c2e910a4b,QGJ1172,43.4544677734375,-5.8517064,-35.2099828
2018-10-09 10:12:57.441,30.0,14.185999870300293,0,1465,3.49,[C0700],[],21,17.647058,[C0300],unknown_id,5bbc7f2a1e12a30c2e910a4c,QGJ1172,43.46142578125,-5.8516675,-35.2099609
2018-10-09 10:12:58.633,30.0,14.119999885559082,0,1380,12.69,[C0700],[],21,20.0,[C0300],unknown_id,5bbc7f2b1e12a30c2e910a4d,QGJ1172,44.1363525390625,-5.8515641,-35.2099151
2018-10-09 10:12:59.751,30.0,14.237000465393066,0,1784,8.91,[C0700],[],23,18.431372,[C0300],unknown_id,5bbc7f2c1e12a30c2e910a4e,QGJ1172,43.59832763671875,-5.8515097,-35.2098828
2018-10-09 10:13:00.834,29.0,14.15999984741211,0,1567,7.66,[C0700],[],25,19.607843,[C0300],unknown_id,5bbc7f2d1e12a30c2e910a4f,QGJ1172,43.35302734375,-5.8514596,-35.2098522
2018-10-09 10:13:01.971,30.0,14.166000366210938,0,1365,7.8,[C0700],[],26,19.607843,[C0300],unknown_id,5bbc7f2f1e12a30c2e910a50,QGJ1172,42.87994384765625,-5.8513967,-35.2098151
2018-10-09 10:13:02.989,30.0,13.9399995803833,0,1265,10.63,[C0700],[],26,18.82353,[C0300],unknown_id,5bbc7f2f1e12a30c2e910a51,QGJ1172,42.95025634765625,-5.8513377,-35.2097863
2018-10-09 10:13:03.991,30.0,13.9399995803833,0,1471,2.61,[C0700],[],27,18.431372,[C0300],unknown_id,5bbc7f301e12a30c2e910a52,QGJ1172,43.0679931640625,-5.8512724,-35.209755
2018-10-09 10:13:05.035,30.0,14.079999923706055,0,1252,4.3,[C0700],[],26,14.90196,[C0300],unknown_id,5bbc7f321e12a30c2e910a53,QGJ1172,42.99365234375,-5.8512121,-35.2097332
2018-10-09 10:13:06.219,29.0,14.15999984741211,0,1645,14.63,[C0700],[],26,20.392157,[C0300],unknown_id,5bbc7f321e12a30c2e910a54,QGJ1172,42.86737060546875,-5.8511473,-35.2097118
2018-10-09 10:13:07.125,29.0,14.079999923706055,0,1824,17.38,[C0700],[],28,23.529411,[C0300],unknown_id,5bbc7f331e12a30c2e910a55,QGJ1172,43.076904296875,-5.8510832,-35.209681
2018-10-09 10:13:08.323,29.0,14.079999923706055,0,1730,11.41,[C0700],[],31,23.921568,[C0300],unknown_id,5bbc7f341e12a30c2e910a56,QGJ1172,42.6417236328125,-5.8510224,-35.2096453
2018-10-09 10:13:09.201,29.0,14.182999610900879,0,1524,1.83,[C0700],[],32,19.607843,[C0300],unknown_id,5bbc7f361e12a30c2e910a57,QGJ1172,42.63720703125,-5.8509405,-35.2096149
2018-10-09 10:13:10.197,29.0,14.119999885559082,0,1493,3.38,[C0700],[],33,13.333333,[C0300],unknown_id,5bbc7f371e12a30c2e910a58,QGJ1172,42.273681640625,-5.850872,-35.2095812
2018-10-09 10:13:11.287,30.0,14.140000343322754,0,1153,2.86,[C0700],[],33,13.725491,[C0300],unknown_id,5bbc7f371e12a30c2e910a59,QGJ1172,42.728515625,-5.8508014,-35.2095475
2018-10-09 10:13:12.405,30.0,14.199999809265137,0,1107,2.58,[C0700],[],32,13.333333,[C0300],unknown_id,5bbc7f391e12a30c2e910a5a,QGJ1172,42.9097900390625,-5.8507246,-35.2095081
2018-10-09 10:13:13.325,30.0,14.0,0,988,2.63,[C0700],[],31,13.333333,[C0300],unknown_id,5bbc7f391e12a30c2e910a5b,QGJ1172,42.67578125,-5.8506576,-35.2094749
2018-10-09 10:13:14.431,30.0,14.15999984741211,0,968,2.47,[C0700],[],30,13.333333,[C0300],unknown_id,5bbc7f3b1e12a30c2e910a5c,QGJ1172,43.013916015625,-5.8505838,-35.2094455
2018-10-09 10:13:15.453,30.0,14.15999984741211,0,965,5.22,[C0700],[],23,13.333333,[C0300],unknown_id,5bbc7f3c1e12a30c2e910a5d,QGJ1172,43.23199462890625,-5.8505261,-35.2094212
2018-10-09 10:13:16.451,30.0,14.140000343322754,0,1147,13.58,[C0700],[],23,18.431372,[C0300],unknown_id,5bbc7f3d1e12a30c2e910a5e,QGJ1172,42.90118408203125,-5.8504695,-35.2093972
2018-10-09 10:13:17.466,30.0,14.138999938964844,0,1581,3.47,[C0700],[],25,14.509804,[C0300],unknown_id,5bbc7f3e1e12a30c2e910a5f,QGJ1172,42.943359375,-5.8504067,-35.2093709
2018-10-09 10:13:18.447,30.0,14.25100040435791,0,1512,4.86,[C0700],[],25,14.509804,[C0300],unknown_id,5bbc7f3f1e12a30c2e910a60,QGJ1172,43.10931396484375,-5.850348,-35.2093499
2018-10-09 10:13:19.377,30.0,14.255999565124512,0,1253,3.61,[C0700],[],25,18.039215,[C0300],unknown_id,5bbc7f401e12a30c2e910a61,QGJ1172,43.96673583984375,-5.8502932,-35.2093221
2018-10-09 10:13:20.577,30.0,14.154000282287598,0,1399,11.77,[C0700],[],24,14.117647,[C0300],unknown_id,5bbc7f411e12a30c2e910a62,QGJ1172,43.42138671875,-5.8501795,-35.209269
2018-10-09 10:13:21.525,30.0,14.239999771118164,0,1390,15.33,[C0700],[],24,19.607843,[C0300],unknown_id,5bbc7f421e12a30c2e910a63,QGJ1172,43.42138671875,-5.8501795,-35.209269
2018-10-09 10:13:22.615,29.0,14.276000022888184,0,1760,15.47,[C0700],[],26,21.960785,[C0300],unknown_id,5bbc7f431e12a30c2e910a64,QGJ1172,43.44891357421875,-5.8500429,-35.2092086
2018-10-09 10:13:23.555,29.0,14.140000343322754,0,1760,15.44,[C0700],[],29,21.960785,[C0300],unknown_id,5bbc7f441e12a30c2e910a65,QGJ1172,43.6177978515625,-5.8499672,-35.2091731
2018-10-09 10:13:24.662,29.0,14.220000267028809,0,1702,13.99,[C0700],[],32,21.960785,[C0300],unknown_id,5bbc7f451e12a30c2e910a66,QGJ1172,44.345458984375,-5.8498869,-35.209138
2018-10-09 10:13:25.626,29.0,14.253000259399414,0,1635,11.08,[C0700],[],36,22.352942,[C0300],unknown_id,5bbc7f461e12a30c2e910a67,QGJ1172,44.53472900390625,-5.8497995,-35.2090957
2018-10-09 10:13:26.607,30.0,14.215999603271484,0,1368,3.24,[C0700],[],36,19.607843,[C0300],unknown_id,5bbc7f471e12a30c2e910a68,QGJ1172,43.9759521484375,-5.8497129,-35.2090629
2018-10-09 10:13:27.593,30.0,14.236000061035156,0,1276,3.13,[C0700],[],36,14.117647,[C0300],unknown_id,5bbc7f481e12a30c2e910a69,QGJ1172,44.236328125,-5.8496326,-35.2090241
2018-10-09 10:13:28.605,30.0,14.194000244140625,0,1258,12.24,[C0700],[],35,13.725491,[C0300],unknown_id,5bbc7f491e12a30c2e910a6a,QGJ1172,44.19232177734375,-5.8495595,-35.2089927
2018-10-09 10:13:29.577,30.0,14.208999633789062,0,1739,12.91,[C0700],[],33,15.294118,[C0300],unknown_id,5bbc7f4a1e12a30c2e910a6b,QGJ1172,44.5306396484375,-5.8494809,-35.208953
2018-10-09 10:13:30.599,30.0,14.140000343322754,0,1626,11.24,[C0700],[],33,20.0,[C0300],unknown_id,5bbc7f4b1e12a30c2e910a6c,QGJ1172,44.9383544921875,-5.8493986,-35.2089157
2018-10-09 10:13:31.648,30.0,14.244000434875488,0,1380,16.16,[C0700],[],34,19.215687,[C0300],unknown_id,5bbc7f4c1e12a30c2e910a6d,QGJ1172,43.8399658203125,-5.849322,-35.2088818
2018-10-09 10:13:32.589,29.0,13.979999542236328,0,1984,16.66,[C0700],[],34,23.921568,[C0300],unknown_id,5bbc7f4d1e12a30c2e910a6e,QGJ1172,44.19317626953125,-5.8492417,-35.2088447
2018-10-09 10:13:33.649,29.0,14.15999984741211,0,1694,12.44,[C0700],[],36,23.921568,[C0300],unknown_id,5bbc7f4e1e12a30c2e910a6f,QGJ1172,44.81390380859375,-5.8491556,-35.2088074
2018-10-09 10:13:34.610,29.0,14.0600004196167,0,1558,11.49,[C0700],[],37,20.0,[C0300],unknown_id,5bbc7f4f1e12a30c2e910a70,QGJ1172,45.37255859375,-5.8490663,-35.2087709
2018-10-09 10:13:35.674,29.0,14.13599967956543,0,1560,11.22,[C0700],[],37,19.215687,[C0300],unknown_id,5bbc7f501e12a30c2e910a71,QGJ1172,45.72064208984375,-5.8489684,-35.2087321
2018-10-09 10:13:36.716,29.0,14.232000350952148,0,1380,11.74,[C0700],[],38,14.117647,[C0300],unknown_id,5bbc7f511e12a30c2e910a72,QGJ1172,46.03411865234375,-5.8488761,-35.2086959
2018-10-09 10:13:37.694,29.0,14.199999809265137,0,1600,14.22,[C0700],[],39,21.17647,[C0300],unknown_id,5bbc7f531e12a30c2e910a73,QGJ1172,46.2054443359375,-5.8487831,-35.2086592
2018-10-09 10:13:38.760,29.0,14.15999984741211,0,1625,14.02,[C0700],[],41,21.568628,[C0300],unknown_id,5bbc7f541e12a30c2e910a74,QGJ1172,46.61962890625,-5.8486909,-35.2086176
2018-10-09 10:13:39.727,29.0,14.307999610900879,0,1635,17.27,[C0700],[],42,23.137255,[C0300],unknown_id,5bbc7f541e12a30c2e910a75,QGJ1172,47.0107421875,-5.8485884,-35.2085817
2018-10-09 10:13:40.747,29.0,14.140000343322754,0,1899,20.94,[C0700],[],44,23.137255,[C0300],unknown_id,5bbc7f551e12a30c2e910a76,QGJ1172,47.7642822265625,-5.848481,-35.2085428
2018-10-09 10:13:41.850,29.0,14.133000373840332,0,1956,19.19,[C0700],[],46,25.882353,[C0300],unknown_id,5bbc7f561e12a30c2e910a77,QGJ1172,47.60888671875,-5.8483645,-35.2085044
2018-10-09 10:13:42.847,29.0,14.020000457763672,0,1843,17.66,[C0700],[],48,25.882353,[C0300],unknown_id,5bbc7f571e12a30c2e910a78,QGJ1172,47.474365234375,-5.8482477,-35.2084701
2018-10-09 10:13:43.857,29.0,13.979999542236328,0,1808,17.38,[C0700],[],50,24.313726,[C0300],unknown_id,5bbc7f581e12a30c2e910a79,QGJ1172,45.87530517578125,-5.8481268,-35.2084401
2018-10-09 10:13:44.855,29.0,14.119999885559082,0,1774,17.16,[C0700],[],51,23.921568,[C0300],unknown_id,5bbc7f591e12a30c2e910a7a,QGJ1172,46.18017578125,-5.8480228,-35.2084145
2018-10-09 10:13:45.815,29.0,14.140000343322754,0,1784,17.08,[C0700],[],53,23.921568,[C0300],unknown_id,5bbc7f5a1e12a30c2e910a7b,QGJ1172,47.03240966796875,-5.8478911,-35.208383
2018-10-09 10:13:46.836,29.0,14.140000343322754,0,1716,3.63,[C0700],[],54,14.90196,[C0300],unknown_id,5bbc7f5c1e12a30c2e910a7c,QGJ1172,47.3502197265625,-5.8477464,-35.2083535
2018-10-09 10:13:47.850,29.0,14.140000343322754,0,1365,10.11,[C0700],[],53,14.90196,[C0300],unknown_id,5bbc7f621e12a30c2e910a7d,QGJ1172,47.5029296875,-5.8476137,-35.2083304
2018-10-09 10:13:48.858,30.0,14.175000190734863,0,1498,3.41,[C0700],[],53,18.82353,[C0300],unknown_id,5bbc7f631e12a30c2e910a7e,QGJ1172,47.10888671875,-5.8474844,-35.2083139
2018-10-09 10:13:49.918,30.0,14.039999961853027,0,1329,3.24,[C0700],[],51,14.117647,[C0300],unknown_id,5bbc7f631e12a30c2e910a7f,QGJ1172,47.24462890625,-5.8473556,-35.2083066
2018-10-09 10:13:50.877,30.0,14.079999923706055,0,1533,3.8,[C0700],[],49,14.509804,[C0300],unknown_id,5bbc7f631e12a30c2e910a80,QGJ1172,47.34600830078125,-5.8472294,-35.2082939
2018-10-09 10:13:51.938,30.0,14.204999923706055,0,1357,11.77,[C0700],[],47,14.117647,[C0300],unknown_id,5bbc7f631e12a30c2e910a81,QGJ1172,47.43707275390625,-5.8471047,-35.2082848
2018-10-09 10:13:52.903,30.0,14.079999923706055,0,1574,13.66,[C0700],[],48,21.960785,[C0300],unknown_id,5bbc7f641e12a30c2e910a82,QGJ1172,47.52471923828125,-5.8469804,-35.2082821
2018-10-09 10:13:53.962,30.0,14.111000061035156,0,1454,13.24,[C0700],[],49,12.941176,[C0300],unknown_id,5bbc7f651e12a30c2e910a83,QGJ1172,47.3499755859375,-5.8468553,-35.2082801
2018-10-09 10:13:54.982,30.0,14.190999984741211,0,1485,14.19,[C0700],[],50,21.17647,[C0300],unknown_id,5bbc7f651e12a30c2e910a84,QGJ1172,47.22930908203125,-5.8467258,-35.2082866
2018-10-09 10:13:56.048,30.0,14.0,0,1628,8.72,[C0700],[],52,20.0,[C0300],unknown_id,5bbc7f651e12a30c2e910a85,QGJ1172,47.26806640625,-5.8465893,-35.2082948
2018-10-09 10:13:57.034,30.0,14.277999877929688,0,1479,11.55,[C0700],[],53,20.0,[C0300],unknown_id,5bbc7f661e12a30c2e910a86,QGJ1172,47.3934326171875,-5.8464536,-35.2083037
2018-10-09 10:13:58.073,30.0,14.097000122070312,0,1411,3.24,[C0700],[],55,14.117647,[C0300],unknown_id,5bbc7f661e12a30c2e910a87,QGJ1172,47.08953857421875,-5.8463104,-35.2083206
2018-10-09 10:13:59.034,30.0,13.960000038146973,0,1383,3.91,[C0700],[],55,14.509804,[C0300],unknown_id,5bbc7f671e12a30c2e910a88,QGJ1172,46.5721435546875,-5.8461703,-35.2083385
2018-10-09 10:14:00.003,30.0,14.175000190734863,0,1604,4.41,[C0700],[],55,23.921568,[C0300],unknown_id,5bbc7f681e12a30c2e910a89,QGJ1172,46.33709716796875,-5.8460299,-35.2083604
2018-10-09 10:14:01.051,30.0,14.232000350952148,0,1459,3.88,[C0700],[],57,14.117647,[C0300],unknown_id,5bbc7f6a1e12a30c2e910a8a,QGJ1172,46.1507568359375,-5.8458815,-35.2083858
2018-10-09 10:14:02.064,30.0,14.0,0,1777,4.22,[C0700],[],55,14.90196,[C0300],unknown_id,5bbc7f6a1e12a30c2e910a8b,QGJ1172,46.561279296875,-5.8457345,-35.2084198
2018-10-09 10:14:03.051,30.0,14.079999923706055,0,1808,4.02,[C0700],[],52,14.90196,[C0300],unknown_id,5bbc7f6c1e12a30c2e910a8c,QGJ1172,46.3685302734375,-5.8456008,-35.2084486
2018-10-09 10:14:04.105,30.0,14.244999885559082,0,1734,3.86,[C0700],[],50,14.90196,[C0300],unknown_id,5bbc7f6c1e12a30c2e910a8d,QGJ1172,46.12054443359375,-5.8454793,-35.2084718
2018-10-09 10:14:05.088,30.0,14.22599983215332,0,1658,14.27,[C0700],[],46,14.509804,[C0300],unknown_id,5bbc7f6d1e12a30c2e910a8e,QGJ1172,44.92620849609375,-5.8453796,-35.2084951
2018-10-09 10:14:06.072,30.0,14.15999984741211,0,1644,3.77,[C0700],[],47,20.784313,[C0300],unknown_id,5bbc7f6e1e12a30c2e910a8f,QGJ1172,44.1182861328125,-5.8452556,-35.2085233
2018-10-09 10:14:07.049,30.0,14.199000358581543,0,1484,8.97,[C0700],[],48,14.90196,[C0300],unknown_id,5bbc7f6f1e12a30c2e910a90,QGJ1172,43.3594970703125,-5.845138,-35.2085521
2018-10-09 10:14:08.022,30.0,14.246999740600586,0,1507,8.61,[C0700],[],49,16.862745,[C0300],unknown_id,5bbc7f711e12a30c2e910a91,QGJ1172,42.91455078125,-5.845026,-35.2085886
2018-10-09 10:14:09.025,30.0,14.133000373840332,0,1439,8.58,[C0700],[],50,14.117647,[C0300],unknown_id,5bbc7f721e12a30c2e910a92,QGJ1172,43.310302734375,-5.8449038,-35.2086361
2018-10-09 10:14:10.095,30.0,13.979999542236328,0,1432,3.3,[C0700],[],50,13.333333,[C0300],unknown_id,5bbc7f721e12a30c2e910a93,QGJ1172,43.26116943359375,-5.8447849,-35.2086784
2018-10-09 10:14:11.013,30.0,14.100000381469727,0,1341,3.24,[C0700],[],50,14.117647,[C0300],unknown_id,5bbc7f731e12a30c2e910a94,QGJ1172,43.4163818359375,-5.844666,-35.2087274
2018-10-09 10:14:12.013,30.0,14.0,0,1326,3.3,[C0700],[],49,14.117647,[C0300],unknown_id,5bbc7f741e12a30c2e910a95,QGJ1172,42.97613525390625,-5.8445512,-35.2087728
2018-10-09 10:14:13.060,30.0,14.119999885559082,0,1379,17.33,[C0700],[],47,14.117647,[C0300],unknown_id,5bbc7f761e12a30c2e910a96,QGJ1172,43.13836669921875,-5.8444384,-35.2088187
2018-10-09 10:14:13.989,30.0,14.039999961853027,0,1768,17.22,[C0700],[],48,23.921568,[C0300],unknown_id,5bbc7f761e12a30c2e910a97,QGJ1172,42.443115234375,-5.8443328,-35.2088677
2018-10-09 10:14:15.088,30.0,14.079999923706055,0,1759,17.19,[C0700],[],50,23.529411,[C0300],unknown_id,5bbc7f771e12a30c2e910a98,QGJ1172,42.79669189453125,-5.8442118,-35.2089194
2018-10-09 10:14:16.237,30.0,14.317999839782715,0,1747,14.83,[C0700],[],52,23.921568,[C0300],unknown_id,5bbc7f781e12a30c2e910a99,QGJ1172,42.64642333984375,-5.8440901,-35.2089676
2018-10-09 10:14:17.263,30.0,14.100000381469727,0,1600,11.66,[C0700],[],53,19.607843,[C0300],unknown_id,5bbc7f791e12a30c2e910a9a,QGJ1172,42.863037109375,-5.8439595,-35.2090195
2018-10-09 10:14:18.163,30.0,14.15999984741211,0,1601,13.72,[C0700],[],54,20.392157,[C0300],unknown_id,5bbc7f7a1e12a30c2e910a9b,QGJ1172,43.27874755859375,-5.8438349,-35.2090734
2018-10-09 10:14:19.275,30.0,14.312000274658203,0,1566,3.36,[C0700],[],54,14.509804,[C0300],unknown_id,5bbc7f7c1e12a30c2e910a9c,QGJ1172,43.545654296875,-5.843706,-35.2091272
2018-10-09 10:14:20.273,30.0,14.039999961853027,0,1380,3.24,[C0700],[],53,14.117647,[C0300],unknown_id,5bbc7f7c1e12a30c2e910a9d,QGJ1172,43.8282470703125,-5.84358,-35.2091794
2018-10-09 10:14:21.353,30.0,14.217000007629395,0,1310,3.27,[C0700],[],51,14.117647,[C0300],unknown_id,5bbc7f7d1e12a30c2e910a9e,QGJ1172,44.1485595703125,-5.8434657,-35.2092324
2018-10-09 10:14:22.377,30.0,14.079999923706055,0,1332,3.24,[C0700],[],46,14.117647,[C0300],unknown_id,5bbc7f7f1e12a30c2e910a9f,QGJ1172,44.60784912109375,-5.8433581,-35.209282
2018-10-09 10:14:23.281,30.0,14.039999961853027,0,1435,3.55,[C0700],[],38,14.117647,[C0300],unknown_id,5bbc7f7f1e12a30c2e910aa0,QGJ1172,45.38970947265625,-5.8432626,-35.2093238
2018-10-09 10:14:24.357,30.0,13.979999542236328,0,1076,3.58,[C0700],[],34,14.117647,[C0300],unknown_id,5bbc7f811e12a30c2e910aa1,QGJ1172,46.276123046875,-5.8431755,-35.2093583
2018-10-09 10:14:25.331,30.0,14.100000381469727,0,997,3.61,[C0700],[],32,14.509804,[C0300],unknown_id,5bbc7f811e12a30c2e910aa2,QGJ1172,46.93890380859375,-5.8430964,-35.2093897
2018-10-09 10:14:26.473,30.0,14.140000343322754,0,995,7.44,[C0700],[],31,16.862745,[C0300],unknown_id,5bbc7f831e12a30c2e910aa3,QGJ1172,47.0947265625,-5.8430276,-35.2094216
2018-10-09 10:14:27.409,30.0,14.161999702453613,0,1505,9.13,[C0700],[],29,18.431372,[C0300],unknown_id,5bbc7f871e12a30c2e910aa4,QGJ1172,46.8912353515625,-5.8429583,-35.2094516
2018-10-09 10:14:28.535,30.0,14.140000343322754,0,1351,3.36,[C0700],[],29,18.431372,[C0300],unknown_id,5bbc7f871e12a30c2e910aa5,QGJ1172,47.4979248046875,-5.8428328,-35.209509
2018-10-09 10:14:29.490,30.0,14.239999771118164,0,1351,2.63,[C0700],[],21,13.725491,[C0300],unknown_id,5bbc7f871e12a30c2e910aa6,QGJ1172,47.4979248046875,-5.8428328,-35.209509
2018-10-09 10:14:30.503,30.0,14.281000137329102,0,1074,10.24,[C0700],[],18,13.333333,[C0300],unknown_id,5bbc7f881e12a30c2e910aa7,QGJ1172,47.71295166015625,-5.8427866,-35.2095226
2018-10-09 10:14:31.452,30.0,14.079999923706055,0,1331,13.22,[C0700],[],18,19.607843,[C0300],unknown_id,5bbc7f891e12a30c2e910aa8,QGJ1172,48.07733154296875,-5.8427397,-35.2095449
2018-10-09 10:14:32.521,30.0,14.23799991607666,0,1734,14.36,[C0700],[],18,20.784313,[C0300],unknown_id,5bbc7f891e12a30c2e910aa9,QGJ1172,48.30810546875,-5.842698,-35.2095623
2018-10-09 10:14:33.472,30.0,14.140000343322754,0,1683,16.22,[C0700],[],21,21.568628,[C0300],unknown_id,5bbc7f8a1e12a30c2e910aaa,QGJ1172,48.647216796875,-5.8426482,-35.2095769
2018-10-09 10:14:34.556,30.0,14.14799976348877,0,1683,17.83,[C0700],[],23,22.745098,[C0300],unknown_id,5bbc7f8b1e12a30c2e910aab,QGJ1172,49.09564208984375,-5.8425245,-35.2096166
2018-10-09 10:14:35.494,30.0,14.156000137329102,0,1747,18.8,[C0700],[],28,25.490196,[C0300],unknown_id,5bbc7f8c1e12a30c2e910aac,QGJ1172,49.09564208984375,-5.8425245,-35.2096166
2018-10-09 10:14:36.572,30.0,14.079999923706055,0,1834,18.16,[C0700],[],31,24.705883,[C0300],unknown_id,5bbc7f8d1e12a30c2e910aad,QGJ1172,50.0648193359375,-5.8423806,-35.2096762
2018-10-09 10:14:37.558,30.0,14.119999885559082,0,1818,18.02,[C0700],[],33,25.09804,[C0300],unknown_id,5bbc7f8e1e12a30c2e910aae,QGJ1172,50.193603515625,-5.8423017,-35.209707
2018-10-09 10:14:39.479,30.0,14.260000228881836,0,1747,16.83,[C0700],[],36,23.921568,[C0300],unknown_id,5bbc7f901e12a30c2e910aaf,QGJ1172,50.38818359375,-5.8422182,-35.2097459
2018-10-09 10:14:40.620,30.0,14.260000228881836,0,1736,3.97,[C0700],[],38,11.764706,[C0300],unknown_id,5bbc7f911e12a30c2e910ab0,QGJ1172,51.663330078125,-5.8420459,-35.2098331
2018-10-09 10:14:41.597,30.0,14.229999542236328,0,1293,3.13,[C0700],[],38,14.509804,[C0300],unknown_id,5bbc7f921e12a30c2e910ab1,QGJ1172,51.69757080078125,-5.8419618,-35.2098744
2018-10-09 10:14:42.526,30.0,14.14900016784668,0,1293,2.49,[C0700],[],36,14.117647,[C0300],unknown_id,5bbc7f931e12a30c2e910ab2,QGJ1172,51.69757080078125,-5.8419618,-35.2098744
2018-10-09 10:14:43.569,30.0,14.227999687194824,0,1219,3.11,[C0700],[],34,14.117647,[C0300],unknown_id,5bbc7f941e12a30c2e910ab3,QGJ1172,52.136474609375,-5.8418133,-35.2099491
2018-10-09 10:14:44.655,30.0,14.039999961853027,0,1200,2.99,[C0700],[],30,13.725491,[C0300],unknown_id,5bbc7f951e12a30c2e910ab4,QGJ1172,52.56414794921875,-5.8417598,-35.2099732
2018-10-09 10:14:45.596,30.0,14.255000114440918,0,1246,11.61,[C0700],[],27,13.725491,[C0300],unknown_id,5bbc7f961e12a30c2e910ab5,QGJ1172,52.65020751953125,-5.84171,-35.2099951
2018-10-09 10:14:46.691,30.0,13.979999542236328,0,1484,12.58,[C0700],[],24,21.17647,[C0300],unknown_id,5bbc7f971e12a30c2e910ab6,QGJ1172,52.322265625,-5.8416414,-35.2100222
2018-10-09 10:14:47.585,30.0,14.142999649047852,0,1641,15.94,[C0700],[],26,21.17647,[C0300],unknown_id,5bbc7f9b1e12a30c2e910ab7,QGJ1172,51.7713623046875,-5.8415687,-35.2100551
2018-10-09 10:14:48.584,30.0,14.279000282287598,0,1690,15.69,[C0700],[],28,22.352942,[C0300],unknown_id,5bbc7f9b1e12a30c2e910ab8,QGJ1172,51.986083984375,-5.8414962,-35.2100885
2018-10-09 10:14:49.573,30.0,14.267999649047852,0,1621,2.94,[C0700],[],30,22.745098,[C0300],unknown_id,5bbc7f9b1e12a30c2e910ab9,QGJ1172,50.669921875,-5.8414182,-35.2101186
2018-10-09 10:14:50.561,30.0,14.15999984741211,0,1244,13.16,[C0700],[],32,20.0,[C0300],unknown_id,5bbc7f9b1e12a30c2e910aba,QGJ1172,51.2718505859375,-5.8413418,-35.2101473
2018-10-09 10:14:51.620,30.0,14.119999885559082,0,1969,18.11,[C0700],[],33,22.745098,[C0300],unknown_id,5bbc7f9c1e12a30c2e910abb,QGJ1172,51.8095703125,-5.8412589,-35.2101754
2018-10-09 10:14:52.609,30.0,14.079999923706055,0,1804,12.38,[C0700],[],35,20.784313,[C0300],unknown_id,5bbc7f9d1e12a30c2e910abc,QGJ1172,49.94793701171875,-5.8411739,-35.2102051
2018-10-09 10:14:53.680,30.0,14.020000457763672,0,1561,10.11,[C0700],[],37,20.392157,[C0300],unknown_id,5bbc7f9e1e12a30c2e910abd,QGJ1172,50.509765625,-5.8410829,-35.2102331
